nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
KY369910,0.0014560447845329847,0.00020515015467707277,23.303285427608504,1.2958068202163348e-09,6221420.359382809,479832.2962116346,0.14135916958964345,0.1413617704704008,4.3067696168722075e-05,7.724826559868998e-05,0.00020515015467707277,0.0005092342466846928,23.303285426312698,0.019983150150526277,0.00043198598108600277,0.00021599299054300138,97.08435557151034,0.026547155734301036,0.15241492068700332,0
KY369911,0.0014533523077263626,0.00020551130180273934,23.308817769706213,4.6228885889754916e-08,6243037.758358631,481127.7226000155,0.14127840425976373,0.14128099945258263,4.3002356245936924e-05,7.74113420900211e-05,0.00020551130180273934,0.0005054769884033414,23.308817723477326,0.019960320806320653,0.0004280656463133203,0.00021403282315666014,97.20864205375015,0.026497489389020728,0.149525718579668,0
KY369912,0.001436237202161896,0.00019906543982112562,23.13411252706073,6.735244115845599e-09,6313256.138808221,485592.8681945155,0.14026585551800363,0.14026843381597762,4.285036059232495e-05,7.543758697664463e-05,0.00019906543982112562,0.0005020274128660998,23.134112520325484,0.019675233525187297,0.00042658982588945514,0.00021329491294472757,97.6620403000761,0.026460575692606278,0.15406300736079392,0
KY369913,0.0014914011700480987,0.00020152116239191103,23.586944784666137,2.6424971715026314e-08,6086446.434154658,476705.78668557655,0.1429332178360404,0.1429358422696938,4.246665584171185e-05,7.663557993639222e-05,0.00020152116239191103,0.000512840338701128,23.586944758241167,0.020430655005346788,0.00043620475876473576,0.00021810237938236788,95.8382095351519,0.027073063081861432,0.15080795142338474,0
KY369914,0.0014427227446010317,0.00020040082265559888,23.23186887355903,6.28569222094988e-08,6290189.874638448,485003.0209224725,0.1407990248110008,0.14080161072291433,4.046831433366277e-05,7.522907443683218e-05,0.00020040082265559888,0.0005099196317997368,23.231868810702107,0.0198250935821671,0.00043469055736290464,0.00021734527868145232,97.59257302756195,0.026470110647706036,0.1572762247871359,0
KU291448,0.0014492585317125064,0.000199783085995192,23.094471008044557,4.333450723893966e-09,6213752.161039372,478471.96143060527,0.1405066426023006,0.1405092431083595,4.238415903192403e-05,7.751093709458605e-05,0.000199783085995192,0.0005149583852086981,23.094471003711107,0.01974284739888407,0.00043744744811411205,0.00021872372405705602,96.95070929565058,0.02667792972437424,0.154319615617727,0
KF514430,0.0014460283117608678,0.00019971895816664283,23.15982405528132,3.973643765868908e-09,6261518.712802813,483212.33909038507,0.14052248621859495,0.14052507294256347,3.9860791773528646e-05,7.493627099867758e-05,0.00019971895816664283,0.0005075989504819496,23.159824051307677,0.01974729612551278,0.00043266267948327206,0.00021633133974163603,97.17823992496864,0.026607329270892967,0.1563432907680098,0
KF514432,0.0014265197687352608,0.00020000562059283258,22.930585758826915,1.5076984178653947e-09,6339905.130104384,485734.38807057054,0.13921100168605932,0.13921356719634168,4.223974781972382e-05,7.648634372933961e-05,0.00020000562059283258,0.0004983355295885586,22.930585757319218,0.019380417291530342,0.000421849185859219,0.0002109245929296095,97.58785313538452,0.026431405563226807,0.1533410561392957,0
KF514433,0.0014319615591671044,0.0001987241859035502,22.93189337623484,2.560146165904533e-08,6322097.085668729,485397.107068881,0.13915000827638324,0.13915257011317844,4.202443241119713e-05,7.745627826758204e-05,0.0001987241859035502,0.0004989920458425231,22.931893350633377,0.019363437769103046,0.00042153576757494106,0.00021076788378747053,97.17440205400442,0.026587940350259995,0.1605275743983199,0
JX503061,0.0014392536270658126,0.00019948314693541628,23.151090134068255,2.2242961947958423e-09,6300024.653624661,484885.72260677617,0.14036863798233903,0.14037121816960973,4.2032108691501403e-05,7.49669235574993e-05,0.00019948314693541628,0.000498595553203341,23.151090131843958,0.01970407889042017,0.0004236286296458417,0.00021181431482292085,97.52877140112318,0.0264967409661633,0.15212546589298323,0
NC_006577,0.0036629943664388694,0.0005045689867015409,58.26301554591209,1.067811062111972e-07,2722726.9101779484,324283.82332252763,0.33685440078109474,0.3368600301735562,0.00010668441804145238,0.00019040493920964308,0.0005045689867015409,0.001331970643628531,58.26301543913098,0.1134746799285292,0.0011415657044188878,0.0005707828522094439,91.96148480801011,0.02812869927553509,0.15045429631242152,0
MH940245,0.0034731407563015747,0.00047692806843117186,56.541014581695954,1.0726886951721335e-08,2860523.283421266,334591.5577435048,0.3275166415665967,0.3275221360286548,9.791805974189945e-05,0.0001771582145150861,0.00047692806843117186,0.001226021155825463,56.54101457096907,0.10727074958877265,0.001048862941310377,0.0005244314706551885,94.29984689574103,0.02744482851502211,0.1425100792534981,0
KT779555,0.003693236005739854,0.0005232826811938003,58.52011907980387,5.028388181873718e-09,2696912.224903432,320613.01848846104,0.33855900777860043,0.33856467304257587,0.00010932902085111873,0.00019608433306017204,0.0005232826811938003,0.0013526996010018266,58.52011907477548,0.1146260378324263,0.0011566152679416545,0.0005783076339708272,91.67001709406817,0.028089224493052345,0.14716730008659315,0
KT779556,0.003676369127228013,0.0005199410298458526,58.390138093603085,5.261116447030629e-08,2709285.4358842466,321479.3486613044,0.33780614443875817,0.33781179710472414,0.00010870213791824489,0.00019569874004566929,0.0005199410298458526,0.0013476789907409315,58.39013804099192,0.11411681026312333,0.0011519802506952622,0.0005759901253476311,91.88580709616187,0.028031711228577706,0.1470266091903375,0
KF686340,0.003714063835237466,0.0005159944782105685,58.88306419473391,2.204994740751057e-08,2685019.368466437,322454.1660414709,0.34045912110310983,0.3404648113069476,0.000106368661331618,0.00019296811274892284,0.0005159944782105685,0.0013547296338082574,58.883064172683966,0.11591628773827546,0.0011617615210593347,0.0005808807605296673,91.6675469799355,0.0281802057174877,0.15157871260459638,0
KF686341,0.003632514975916832,0.000507832040652281,57.79792213466145,5.876836773504556e-08,2736946.7341261767,323273.1189508692,0.33468298980261035,0.3346886005349567,0.00010832169491502637,0.00019533407420449934,0.000507832040652281,0.0013160622608906014,57.797922075893084,0.11201645932804781,0.001120728186686102,0.000560364093343051,92.13533654273172,0.02800873988642891,0.14335782499434016,0
KF686342,0.00354792200962227,0.0004975855303678049,56.5682454754381,1.7942531283980932e-07,2793747.9947749143,325377.6941725299,0.3280547881432223,0.3280603044040268,0.00010549413756860686,0.00018999043638070207,0.0004975855303678049,0.0012896795591956615,56.56824529601278,0.1076235633256627,0.0010996891228149594,0.0005498445614074797,92.46392317911992,0.02789475956000448,0.14226444326475954,0
KF686343,0.003864010322426085,0.0005339668169304111,60.588595310179045,5.70611231208484e-08,2586000.683108806,316805.9042862278,0.3499823941010339,0.3499882317624179,0.00011069148215194963,0.00020010656523880707,0.0005339668169304111,0.0013852529282436924,60.58859525311792,0.12249176237218393,0.0011851463630048855,0.0005925731815024427,90.5749117878369,0.028544665917117656,0.14868511752748087,0
KF686344,0.003572432285811269,0.0005068557291927003,56.76728405895401,2.7237879375368193e-08,2770194.797712159,323340.5030084849,0.3294737670400058,0.3294793159316896,0.00010301231733829264,0.0001901043184152814,0.0005068557291927003,0.0013346263405745412,56.76728403171613,0.10855661962681414,0.00114452202215926,0.00057226101107963,92.22673536698964,0.027913389744134043,0.14525288054989588,0
KF686346,0.0038662969339977424,0.0005338499749155329,60.63783036036516,1.3813290246648618e-08,2584385.051271345,316216.73034751805,0.3502691065567351,0.350274949195355,0.00011431563709137608,0.00020549470480847148,0.0005338499749155329,0.0013754331462462297,60.637830346551866,0.12269254003380853,0.0011699384414377582,0.0005849692207188791,90.59550069129264,0.02854188591030452,0.14482236686040942,0
KF430201,0.003745322642291264,0.0005130657759369922,59.31079038145617,2.942432290234233e-08,2663588.948880787,321314.0952402512,0.3428663576255732,0.3428720859560688,0.00010702814163823034,0.0001941003032888514,0.0005130657759369922,0.0013597044985457734,59.31079035203185,0.11756126732786581,0.001165604195256922,0.000582802097628461,91.54521262174063,0.02828148747580584,0.14940515987320416,0
HM034837,0.003713753131860297,0.0005184240542779198,58.75620955308594,2.5703441256096868e-08,2679768.860946025,320212.92549054016,0.34006574196566625,0.34007143720757493,0.00010836440196945397,0.00019660724158523815,0.0005184240542779198,0.0013366710586063548,58.756209527382495,0.11564858240442559,0.0011400638170211167,0.0005700319085105584,91.56929119715616,0.02818862957890934,0.14581396941222657,0
MK334043,0.0029821137708623334,0.00046675512328783547,42.17678565317313,6.230004904010935e-09,3075000.05184186,316421.38668521994,0.2543008989291618,0.2543055210271643,0.00010130333494023762,0.00018177318145543126,0.00046675512328783547,0.0011987799875214757,42.176785646943124,0.0646712980248975,0.0010170068060660444,0.0005085034030330222,85.27538466636905,0.029673807581881703,0.1492489824873784,0
MK334044,0.003006048757128884,0.00047498616164913304,42.37910611269739,9.278823235680917e-08,3050516.0564189865,314990.8668697884,0.2555209470585718,0.25552559133180863,9.771240652179641e-05,0.00017762532843645853,0.00047498616164913304,0.0012078655585445782,42.37910601990916,0.06529332782547047,0.0010302402301081196,0.0005151201150540598,85.00226300475018,0.02971649829044624,0.1512740942976153,0
MK334046,0.0030179034665042937,0.00046917998270749336,42.833161099850656,1.0782831778779319e-08,3040190.0199371227,314624.55661876564,0.25818624802592594,0.25819093818547695,9.658133125086825e-05,0.00017916682800542708,0.00046917998270749336,0.0012094955833763716,42.83316108906782,0.06666256056109679,0.0010303287553709445,0.0005151643776854722,85.55152637966546,0.02961494080282156,0.1438341730338386,0
MK334047,0.0029935407775926784,0.0004677850076828463,42.51536487648261,1.928736566473129e-08,3065043.710783148,315789.6012205987,0.2562649108351491,0.25626956592294764,9.66553214966958e-05,0.0001789160390557417,0.0004677850076828463,0.001199799981276478,42.515364857195244,0.06567409041833601,0.001020883942220736,0.000510441971110368,85.60595290812445,0.029568103120461257,0.1453138018086384,0
MG428699,0.003017048976276024,0.0004753168686571581,42.58123525678759,2.466957385349943e-08,3039062.365940574,314181.56029018766,0.25675363647395927,0.2567583036611712,9.865791577956008e-05,0.0001791072852889287,0.0004753168686571581,0.001208861984746518,42.58123523211802,0.0659248264989622,0.0010297546994575892,0.0005148773497287946,85.10091764929618,0.02969849396321975,0.14520999038126672,0
MG428701,0.002994945491508524,0.00046216584255802834,42.501976852093414,5.395725465527993e-08,3073734.294252502,317309.87938670034,0.25576244988892716,0.2557670805402631,9.557879796898173e-05,0.0001777184032679407,0.00046216584255802834,0.0011974000037737731,42.50197679813616,0.06541679948808941,0.0010196816005058325,0.0005098408002529162,85.39803165502761,0.029708578996452777,0.14597956514474228,0
MG428702,0.0037202004988977732,0.0004854797412120461,45.739471693343944,1.9100078922763686e-08,2488665.15019188,294014.8203451881,0.2745196128096852,0.27452455479034776,9.797380180112721e-05,0.00018146304740390674,0.0004854797412120461,0.0012607679936236188,45.739471674243866,0.07536373118283865,0.001079304946219712,0.000539652473109856,73.7916176536776,0.035349613726086436,0.1381950482546318,0
MG428703,0.003006865541507479,0.0004700286449455375,42.733019419686556,3.049118690146151e-08,3068422.3175166496,316746.9060682215,0.25686525626931267,0.2568698964697641,9.790124517753662e-05,0.0001753888482067046,0.0004700286449455375,0.001217226085947542,42.73301938919537,0.06598214371238734,0.0010418372377408373,0.0005209186188704187,85.42625292800236,0.029628416081723865,0.14649935310152115,0
MG428704,0.0030808269162709255,0.0004899573154511869,43.713073219962375,1.1280397328523303e-08,3010663.560600257,314164.953696309,0.2620615247936005,0.2620662338532642,9.976831891557342e-05,0.00017923061382114935,0.0004899573154511869,0.0012400736487604893,43.713073208681976,0.06867871092603377,0.00106084303493934,0.00053042151746967,85.06207324064908,0.029659480950440617,0.14819704188318875,0
MG428705,0.0029721896128774203,0.00046943324518222874,42.19651996192023,8.093645478770183e-08,3093230.198650127,318011.9421466316,0.2540898887520062,0.25409449512592913,9.566471498278439e-05,0.00017334682053290887,0.00046943324518222874,0.0011905589901950618,42.19651988098378,0.06456401245330082,0.0010172121696621528,0.0005086060848310764,85.48912480251153,0.029549657170394945,0.1476278131931443,0
MG428706,0.0030223276209281557,0.0004735964764956703,42.74900375967997,9.485923195852692e-09,3047430.4868725133,315808.11153697036,0.2571848713834787,0.2571895254287987,9.356634289951815e-05,0.0001738249837785003,0.0004735964764956703,0.0012191564058765024,42.74900375019405,0.06614645199029068,0.0010453314220980022,0.0005226657110490011,85.09496773367584,0.029730339083190102,0.14948231055730415,0
MG772808,0.002996819243611848,0.00046920001260048464,42.32960809901705,1.2635200157313277e-07,3062024.295557368,316324.8569635987,0.2551323862784035,0.25513702028867113,9.471829251522927e-05,0.00017445297312842752,0.00046920001260048464,0.001174416097816743,42.32960797266505,0.06509489912178179,0.0009999631246883154,0.0004999815623441577,85.13439268059125,0.029721266686854823,0.14116882271356185,0
KY829118,0.0029637841955164205,0.0004597719529184186,42.075080538596616,6.769538899079077e-08,3093680.037119693,318974.2715874339,0.25370115887084965,0.2537057705710795,9.546924271768305e-05,0.0001749603549207033,0.0004597719529184186,0.001161347789494064,42.07508047090123,0.06436661802106523,0.0009863874345733606,0.0004931937172866803,85.60041559525351,0.02960978483987974,0.14291731212447767,0
KY554967,0.0029711366988800195,0.0004634413358494247,42.0709010380681,2.6705661390548402e-08,3087146.1877842504,318497.43665159034,0.25362942238972436,0.25363403111043326,9.347747992990239e-05,0.00017007283069693586,0.0004634413358494247,0.0011722561324062314,42.07090101136244,0.06433022173732822,0.0010021833017092956,0.0005010916508546478,85.36444064836562,0.02966172464617251,0.14579779942801618,0
KY554968,0.002990804275913504,0.00046876725900158096,42.1841209873268,3.5207530723824794e-08,3066845.0647883867,316770.20503756916,0.2543122251301394,0.25431684625811196,9.447452021823614e-05,0.00017444280304213607,0.00046876725900158096,0.0011768344613609972,42.18412095211927,0.06467705829067215,0.0010023916583188613,0.0005011958291594306,85.03138342359863,0.029751267548636155,0.14543063350979948,0
KY554969,0.0029644982890602444,0.0004552768248488162,42.07599852239314,2.6770394648009266e-08,3092485.0591068636,319272.26848222996,0.25372309224882994,0.2537277050185538,9.432306971440813e-05,0.00016932818014377002,0.0004552768248488162,0.0011504005838397673,42.07599849562275,0.06437774829398224,0.0009810724036959974,0.0004905362018479987,85.58719469838553,0.029668818576638636,0.141804305055829,0
KY554970,0.002986738969199792,0.0004653490305746552,42.14006216705536,5.720942172272125e-09,3072916.6809173725,317012.84062478296,0.2539683036823837,0.25397291571154307,9.535033999772301e-05,0.00017483193973786735,0.0004653490305746552,0.001176983149052287,42.14006216133442,0.06450224191502256,0.0010021512093144197,0.0005010756046572098,85.0319717596302,0.02978391281982679,0.1445033810969955,0
KY554971,0.0029796330834623375,0.0004595515654131451,42.28776620518094,9.728093749720039e-08,3081363.737129879,318179.5978486321,0.2548109511885385,0.25481557684003586,9.740451228968278e-05,0.0001728854357572726,0.0004595515654131451,0.0011633947220805025,42.2877661079,0.06493097820032023,0.00099050928632323,0.000495254643161615,85.51756006563328,0.029670014255210077,0.14164024841966313,0
KY674915,0.00294228897319853,0.00045938543019663264,41.431029921290126,1.71389124766952e-07,3092376.9723323965,317580.72014463606,0.25077978803579454,0.25078438187149954,9.462693617590088e-05,0.00017027531382992028,0.00045938543019663264,0.001178901964788923,41.431029749901,0.06289280619067011,0.0010086266509590027,0.0005043133254795014,85.23288851644459,0.02970219684507635,0.14949780604748855,0
KY674916,0.002972440590620068,0.00046309751346630044,42.01243196585393,6.78371869072274e-08,3082315.599144996,318055.1657925741,0.2534203003224766,0.25342491043699883,9.669461437730275e-05,0.00017365371432819158,0.00046309751346630044,0.00117074270506352,42.01243189801674,0.06422418523000088,0.0009970889907353283,0.0004985444953676642,85.25664099803309,0.029705707166639405,0.1460872274310342,0
KX179494,0.0012326812951279132,0.00019967183723567386,3.5786360065648535,2.9019825939678187e-07,1206313.4290081821,85420.80314871838,0.05357212247545956,0.053578127982173734,4.418174516532071e-05,7.776631672846228e-05,0.00019967183723567386,0.0004715140397784889,3.5786357163665943,0.002870615798074188,0.0003937477230500266,0.0001968738615250133,43.459832389117636,0.057847780346883364,0.20369744071596713,0
KX179497,0.0010253290066702739,0.00010915150590725416,1.7290211300402623,8.803174879056095e-08,671004.1318681308,55733.92812770877,0.03804551416091261,0.03805473396334068,2.3529848590544186e-05,4.5966848870284056e-05,0.00010915150590725416,0.00023776872827644118,1.7290210420085135,0.0014481627770206347,0.00019180187940615712,9.590093970307856e-05,37.10566453636605,0.07224327395508982,0.2277881624882851,0
KX179499,0.0010281458446006846,0.00011131434675113621,1.7341214845862631,3.8042128875126296e-08,669165.7643835619,55697.38771750182,0.038157719582164254,0.038166966576019166,2.3686931585268985e-05,4.61712234890935e-05,0.00011131434675113621,0.00024094607043462793,1.7341214465441344,0.0014567173376149644,0.00019477484694553442,9.738742347276721e-05,37.11313894089034,0.0720822555348482,0.2290771916783467,0
KX179500,0.0029964147422296434,0.0004699937982951877,42.392403887775075,1.0076436293166897e-07,3064440.0469411407,316642.6545781414,0.255427873177034,0.2554325095226926,9.695357457051534e-05,0.00017651326754928063,0.0004699937982951877,0.0011823795492954246,42.392403787010714,0.06524576692106045,0.001005866281746144,0.000502933140873072,85.24449889302346,0.02967281032227156,0.14251557352033772,0
KU521535,0.00300217882436493,0.00047164386481857753,42.487946161058616,1.041208056426785e-07,3058556.425357417,316406.7315159189,0.2560035584317803,0.25600820522686957,9.817143248068622e-05,0.0001773210983387153,0.00047164386481857753,0.001190196457884621,42.48794605693781,0.06554020114348295,0.0010128753595459057,0.0005064376797729529,85.27258814635546,0.02965429435881089,0.1442931799479671,0
KT381875,0.0029970314752976093,0.00047043870401955874,42.40942334840091,2.9320957545159644e-08,3063809.442448887,316657.12149646337,0.25553043073228243,0.25553506893949307,9.813231477750022e-05,0.00017709348857927252,0.00047043870401955874,0.0011840552881945345,42.40942331907995,0.06529817145791147,0.001006961799615262,0.000503480899807631,85.2611768806692,0.029662918393369108,0.14234279668625427,0
KT266906,0.0030174073870433723,0.0004673112524335475,42.686942676001514,1.1290589755548523e-08,3043120.1874701804,315465.44235581404,0.2572023911196216,0.25720705967507185,9.774768432571947e-05,0.00018074998770694248,0.0004673112524335475,0.001199925540087591,42.68694266471093,0.06615547154669596,0.0010191755523806486,0.0005095877761903243,85.23953120285928,0.029744235154763477,0.14331818457279857,0
KF530104,0.003013643988783847,0.00047284821341221807,42.36772895722856,7.01320898462542e-09,3031103.4417681666,313056.3364958396,0.2559433658518815,0.2559480357973419,9.972885285422494e-05,0.00017924377837090456,0.00047284821341221807,0.0012041034103436672,42.36772895021535,0.0655093970285174,0.0010248596319727627,0.0005124298159863813,84.92820213815871,0.029781538977361438,0.14480496176099117,0
KF530105,0.002982618574999109,0.00046452643202313915,41.96753502870927,2.5791748702777353e-08,3062968.4744954007,315603.1545216065,0.2535122118558553,0.25351683693611765,9.82225387458234e-05,0.00017922932492858565,0.00046452643202313915,0.0011835644081826062,41.96753500291752,0.06427078661009406,0.0010043350832540205,0.0005021675416270103,84.99652418879309,0.029798471535656044,0.14672350981615292,0
KF530106,0.003045097342085745,0.000488681202617886,42.55306023186775,8.575691797711183e-08,2998809.443776899,310854.7458666476,0.2571059208217035,0.2571106135203692,9.862671304493337e-05,0.00017898336797387751,0.000488681202617886,0.0012292210304681729,42.55306014611083,0.06610586758482065,0.0010502376624942954,0.0005251188312471477,84.43274284479799,0.029829139655332973,0.14925002435321963,0
KF530107,0.0030094254965373044,0.00047323997477319844,42.31264179753279,6.799587708870236e-08,3035352.3212909466,313527.2014488122,0.2556105472224097,0.2556152110952578,9.794444650988775e-05,0.00017811792998285054,0.00047323997477319844,0.001203444259178589,42.312641729536914,0.0653391361432732,0.0010253263291957386,0.0005126631645978693,84.93665901233292,0.029766207411903167,0.1453111174568457,0
KF530108,0.003011414899130832,0.00047317925670836003,42.33828136197047,4.681410124420124e-08,3033347.105144215,313046.49641132547,0.2557654314153851,0.2557700981142518,0.00010075656113084818,0.00018020797354319215,0.00047317925670836003,0.0012091179342659996,42.33828131515637,0.06541834308937397,0.0010289099607228075,0.0005144549803614037,84.93198047509338,0.029772228737590715,0.14570229553327177,0
KF530109,0.0030059500341751196,0.00046996919396584825,42.29080681242183,1.2536231732920567e-08,3038861.778410553,313805.7901057675,0.25547861633700275,0.25548327780263835,9.859192225466751e-05,0.0001787290461587988,0.00046996919396584825,0.001194921624789879,42.290806799885594,0.06527170523678008,0.00101619257863108,0.00050809628931554,84.99097238225058,0.029779175375649246,0.14272393567800165,0
KF530110,0.003024107310264978,0.00046900666906156077,42.49487160477875,1.8403917664060213e-08,3020946.589976062,312282.7363179757,0.2566973983376299,0.2567020815284779,0.00010466651140387625,0.00018501677065952305,0.00046900666906156077,0.001227227582714114,42.494871586374835,0.06589595866105333,0.001042210812054591,0.0005211054060272954,84.88369359986024,0.02986123729048553,0.14869956562560838,0
KF530111,0.003017055534596864,0.0004810268055491587,42.341130681837676,7.44376567048854e-08,3027676.01123631,312372.1174596904,0.25578285423249203,0.25578752124925563,0.00010003555534514739,0.0001796816361102461,0.0004810268055491587,0.0012135382717518243,42.34113060740002,0.06542725602683841,0.001033856635641578,0.000516928317820789,84.77896787096081,0.029744316560905208,0.14557697520332594,0
KF530112,0.0029031177048260744,0.0004505392288038981,41.28375674547339,9.734471125929511e-09,3144780.058862141,320838.58344984235,0.24946187761823915,0.24946643179526104,9.257282145609806e-05,0.000166959671933515,0.0004505392288038981,0.001145986019954619,41.28375673573892,0.062233500592659634,0.000979026348021104,0.000489513174010552,85.92895741138557,0.02949442815998662,0.14081637664129118,0
KF530113,0.0030154496312984704,0.000474130115071289,42.38388198482447,5.8758764898273955e-08,3029288.4257971253,312949.43132870784,0.2560409234831709,0.2560455952086689,9.78731537367477e-05,0.00017953225351920472,0.000474130115071289,0.0012110461476812088,42.383881926065705,0.0655593468257615,0.001031513894162004,0.000515756947081002,84.90969997496465,0.029776328115699257,0.14333104522536433,0
KF530114,0.003016320494281172,0.0004744174770219736,42.36012859775336,1.0631855964061048e-07,3028413.818752233,312730.5909310713,0.25589744883093346,0.2559021179385913,9.962635835044677e-05,0.00018126765012459282,0.0004744174770219736,0.0012173659493266227,42.3601284914348,0.0654858939654567,0.00103609829920203,0.000518049149601015,84.83761898515269,0.029799863525860136,0.14641729274524443,0
JX504050,0.0030021867311991494,0.000467076549182837,42.661331364682695,3.7038191222478624e-09,3058548.3700628034,316814.59329097846,0.2570474721543818,0.2570521378978528,9.74227700638426e-05,0.00017675331246032468,0.000467076549182837,0.0011911755866755693,42.66133136097888,0.06607580159785673,0.0010144222742152445,0.0005072111371076223,85.62008135040638,0.02958726060329122,0.14382790376613497,0
JX524171,0.0030386444617195745,0.0004764436592106007,42.71874904025142,6.583089045790994e-08,3020206.3614049354,312737.92138428113,0.2574638080843383,0.2574684839310235,9.851370160693655e-05,0.00017852826330783594,0.0004764436592106007,0.0012176117620801194,42.71874897442053,0.0662900202177397,0.0010390834987722836,0.0005195417493861418,84.72982322474115,0.02985507930112257,0.14164838271005917,0
JQ765563,0.0029378373250342443,0.00045439253726559033,41.66577222749192,4.948598950750274e-10,3116010.970153573,319602.8295032395,0.2514327474637206,0.25143732525227547,9.290177007817363e-05,0.0001705963569402731,0.00045439253726559033,0.0011659337720843236,41.66577222699706,0.06322072853001857,0.0009953374151440504,0.0004976687075720252,85.58429880415173,0.029631519515495797,0.14669350204416373,0
JQ765564,0.002940160265866633,0.00045523627680811444,41.693981798212604,4.984726215901239e-08,3113549.0944521795,319377.1615520269,0.2516030176235789,0.2516075985122105,9.212971269210845e-05,0.00017378171972454244,0.00045523627680811444,0.0011598365294572667,41.693981748365346,0.0633063836290817,0.0009860548097327243,0.0004930274048663622,85.57459283581507,0.029629103965392714,0.1439195031742711,0
